step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
216,0,0.477122,0.001035,0.478157,1.50e-06,0.0501,0.15,
217,0,0.487556,0.001033,0.488589,1.45e-06,0.0517,0.18,
218,0,0.483386,0.001030,0.484416,1.41e-06,0.0573,0.17,
219,0,0.478295,0.001028,0.479323,1.37e-06,0.0527,0.17,
220,0,0.483466,0.001026,0.484491,1.32e-06,0.0832,0.16,
221,0,0.473616,0.001023,0.474639,1.28e-06,0.0506,0.16,
222,0,0.473381,0.001021,0.474401,1.24e-06,0.0708,0.16,
223,0,0.479755,0.001018,0.480774,1.20e-06,0.0613,0.16,
223,0,,,,,,,1.626275
224,0,0.471029,0.001016,0.472045,1.16e-06,0.0545,0.04,
225,0,0.477115,0.001014,0.478129,1.12e-06,0.0473,0.15,
226,0,0.475628,0.001012,0.476640,1.08e-06,0.0464,0.15,
227,0,0.485393,0.001010,0.486403,1.04e-06,0.0637,0.15,
228,0,0.484823,0.001007,0.485831,1.01e-06,0.2555,0.15,
229,0,0.483926,0.001005,0.484931,9.70e-07,0.0826,0.15,
230,0,0.471526,0.001003,0.472530,9.33e-07,0.0498,0.15,
231,0,0.479939,0.001002,0.480940,8.97e-07,0.0787,0.14,
232,0,0.472285,0.001000,0.473285,8.62e-07,0.0981,0.14,
233,0,0.474255,0.000998,0.475253,8.28e-07,0.9131,0.15,
234,0,0.476493,0.000996,0.477490,7.94e-07,0.0681,0.15,
235,0,0.482997,0.000995,0.483991,7.60e-07,0.2147,0.15,
236,0,0.475482,0.000993,0.476475,7.28e-07,0.0618,0.15,
237,0,0.482505,0.000992,0.483496,6.96e-07,0.0445,0.15,
238,0,0.487764,0.000990,0.488754,6.65e-07,0.0437,0.15,
239,0,0.481061,0.000989,0.482050,6.34e-07,0.0446,0.15,
240,0,0.485456,0.000988,0.486444,6.04e-07,0.0570,0.14,
241,0,0.481207,0.000987,0.482194,5.75e-07,0.1442,0.15,
242,0,0.485302,0.000985,0.486287,5.46e-07,0.0747,0.15,
243,0,0.483204,0.000984,0.484188,5.19e-07,0.0516,0.15,
244,0,0.479758,0.000983,0.480742,4.91e-07,0.0518,0.15,
245,0,0.470267,0.000982,0.471249,4.65e-07,0.0537,0.13,
246,0,0.474537,0.000981,0.475518,4.39e-07,0.0500,0.14,
247,0,0.470571,0.000980,0.471551,4.14e-07,0.0572,0.14,
