step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
760,0,0.478291,0.000625,0.478917,1.87e-06,0.0391,0.05,
761,0,0.477958,0.000624,0.478582,1.85e-06,0.0296,0.05,
762,0,0.475293,0.000622,0.475914,1.84e-06,0.0387,0.05,
763,0,0.482865,0.000620,0.483486,1.83e-06,0.0438,0.05,
764,0,0.480058,0.000619,0.480676,1.81e-06,0.0503,0.05,
765,0,0.478368,0.000617,0.478985,1.80e-06,0.0334,0.04,
766,0,0.477547,0.000615,0.478163,1.79e-06,0.0445,0.04,
767,0,0.480253,0.000614,0.480867,1.78e-06,0.0566,0.05,
768,0,0.483548,0.000612,0.484160,1.76e-06,0.0524,0.05,
769,0,0.478408,0.000611,0.479018,1.75e-06,0.0290,0.04,
770,0,0.488319,0.000609,0.488928,1.74e-06,0.0368,0.05,
771,0,0.475623,0.000607,0.476230,1.72e-06,0.0356,0.04,
772,0,0.480757,0.000605,0.481363,1.71e-06,0.0444,0.04,
773,0,0.479716,0.000603,0.480319,1.70e-06,0.0484,0.04,
774,0,0.477506,0.000601,0.478107,1.68e-06,0.0454,0.04,
775,0,0.477633,0.000599,0.478232,1.67e-06,0.0715,0.05,
776,0,0.487937,0.000598,0.488534,1.66e-06,0.0515,0.05,
777,0,0.481547,0.000596,0.482142,1.65e-06,0.0328,0.05,
778,0,0.481310,0.000594,0.481904,1.63e-06,0.0400,0.05,
779,0,0.472343,0.000592,0.472935,1.62e-06,0.0394,0.04,
780,0,0.481040,0.000590,0.481630,1.61e-06,0.0352,0.04,
781,0,0.482060,0.000589,0.482648,1.60e-06,0.0427,0.05,
782,0,0.479751,0.000587,0.480337,1.58e-06,0.0325,0.05,
783,0,0.482432,0.000585,0.483017,1.57e-06,0.0342,0.05,
784,0,0.484921,0.000583,0.485505,1.56e-06,0.0359,0.05,
785,0,0.484280,0.000582,0.484861,1.55e-06,0.0388,0.05,
786,0,0.476841,0.000580,0.477420,1.53e-06,0.0449,0.05,
787,0,0.482507,0.000578,0.483085,1.52e-06,0.0325,0.05,
788,0,0.477671,0.000577,0.478248,1.51e-06,0.0380,0.05,
789,0,0.481270,0.000575,0.481845,1.50e-06,0.0312,0.05,
790,0,0.481238,0.000574,0.481812,1.49e-06,0.0414,0.05,
791,0,0.480783,0.000573,0.481356,1.47e-06,0.0373,0.05,
792,0,0.481311,0.000571,0.481882,1.46e-06,0.0338,0.05,
793,0,0.485152,0.000570,0.485722,1.45e-06,0.0330,0.05,
794,0,0.488769,0.000569,0.489338,1.44e-06,0.0422,0.05,
795,0,0.489141,0.000568,0.489709,1.43e-06,0.0514,0.05,
796,0,0.491399,0.000567,0.491966,1.41e-06,0.0344,0.05,
797,0,0.485364,0.000566,0.485930,1.40e-06,0.0357,0.05,
798,0,0.486146,0.000565,0.486711,1.39e-06,0.0501,0.05,
799,0,0.479923,0.000564,0.480487,1.38e-06,0.0339,0.05,
800,0,0.486324,0.000563,0.486887,1.37e-06,0.0363,0.04,
801,0,0.485660,0.000562,0.486222,1.35e-06,0.0531,0.05,
802,0,0.482618,0.000561,0.483179,1.34e-06,0.0380,0.05,
803,0,0.480299,0.000560,0.480860,1.33e-06,0.0359,0.05,
804,0,0.485661,0.000559,0.486220,1.32e-06,0.0867,0.05,
805,0,0.477253,0.000558,0.477810,1.31e-06,0.0389,0.04,
806,0,0.473154,0.000556,0.473710,1.30e-06,0.0481,0.04,
807,0,0.475721,0.000555,0.476276,1.29e-06,0.0461,0.04,
808,0,0.479396,0.000554,0.479950,1.27e-06,0.0498,0.04,
809,0,0.469706,0.000553,0.470258,1.26e-06,0.0865,0.04,
810,0,0.482425,0.000552,0.482976,1.25e-06,0.0681,0.04,
811,0,0.478481,0.000551,0.479031,1.24e-06,0.0419,0.04,
812,0,0.479651,0.000550,0.480201,1.23e-06,0.0365,0.05,
813,0,0.484867,0.000549,0.485416,1.22e-06,0.0402,0.05,
814,0,0.484672,0.000548,0.485220,1.21e-06,0.0427,0.05,
815,0,0.475806,0.000547,0.476354,1.20e-06,0.0380,0.04,
815,0,,,,,,,1.650310
816,0,0.481448,0.000547,0.481994,1.18e-06,0.0492,0.00,
817,0,0.481783,0.000546,0.482328,1.17e-06,0.0357,0.05,
818,0,0.479381,0.000545,0.479926,1.16e-06,0.0386,0.05,
819,0,0.478463,0.000544,0.479007,1.15e-06,0.0362,0.05,
820,0,0.477875,0.000544,0.478419,1.14e-06,0.0387,0.05,
821,0,0.479747,0.000543,0.480290,1.13e-06,0.0369,0.05,
822,0,0.482027,0.000542,0.482569,1.12e-06,0.0367,0.05,
823,0,0.481932,0.000541,0.482473,1.11e-06,0.0385,0.05,
824,0,0.480855,0.000541,0.481395,1.10e-06,0.0588,0.05,
825,0,0.482466,0.000540,0.483006,1.09e-06,0.0400,0.05,
826,0,0.477278,0.000539,0.477817,1.08e-06,0.0399,0.05,
827,0,0.482514,0.000538,0.483052,1.07e-06,0.0353,0.05,
828,0,0.483611,0.000537,0.484149,1.06e-06,0.0408,0.05,
829,0,0.481139,0.000537,0.481676,1.04e-06,0.0588,0.05,
830,0,0.473177,0.000536,0.473713,1.03e-06,0.0376,0.04,
831,0,0.481217,0.000535,0.481752,1.02e-06,0.0355,0.05,
832,0,0.487753,0.000535,0.488287,1.01e-06,0.0398,0.05,
833,0,0.482626,0.000534,0.483160,1.00e-06,0.0344,0.04,
834,0,0.487674,0.000533,0.488207,9.93e-07,0.0391,0.05,
835,0,0.477103,0.000532,0.477635,9.83e-07,0.0364,0.05,
836,0,0.486095,0.000532,0.486626,9.73e-07,0.0504,0.05,
837,0,0.475464,0.000531,0.475995,9.63e-07,0.4964,0.05,
838,0,0.483450,0.000530,0.483981,9.53e-07,0.0480,0.05,
839,0,0.480986,0.000530,0.481515,9.43e-07,0.0390,0.05,
840,0,0.488580,0.000529,0.489109,9.33e-07,0.0565,0.05,
841,0,0.483195,0.000529,0.483724,9.23e-07,0.0401,0.05,
842,0,0.484987,0.000528,0.485515,9.13e-07,0.0493,0.05,
843,0,0.478157,0.000528,0.478685,9.03e-07,0.0466,0.04,
844,0,0.482216,0.000528,0.482744,8.94e-07,0.0463,0.04,
845,0,0.481182,0.000527,0.481710,8.84e-07,0.0860,0.05,
846,0,0.480747,0.000527,0.481274,8.74e-07,0.0293,0.05,
847,0,0.483997,0.000527,0.484524,8.65e-07,0.0627,0.05,
848,0,0.483319,0.000526,0.483845,8.55e-07,0.0561,0.05,
849,0,0.484669,0.000526,0.485194,8.46e-07,0.0346,0.04,
850,0,0.482638,0.000525,0.483163,8.36e-07,0.0381,0.04,
851,0,0.477596,0.000524,0.478121,8.27e-07,0.0323,0.04,
852,0,0.481669,0.000524,0.482193,8.17e-07,0.0622,0.04,
853,0,0.481956,0.000523,0.482479,8.08e-07,0.0446,0.05,
854,0,0.485969,0.000522,0.486491,7.99e-07,0.0360,0.05,
855,0,0.479944,0.000522,0.480465,7.90e-07,0.0845,0.04,
856,0,0.481435,0.000521,0.481956,7.80e-07,0.0508,0.05,
857,0,0.483298,0.000520,0.483818,7.71e-07,0.0459,0.05,
858,0,0.479674,0.000519,0.480194,7.62e-07,0.0390,0.05,
859,0,0.478447,0.000519,0.478966,7.53e-07,0.0429,0.05,
860,0,0.478550,0.000518,0.479068,7.44e-07,0.0403,0.04,
861,0,0.474681,0.000517,0.475198,7.35e-07,0.0318,0.04,
862,0,0.476750,0.000517,0.477267,7.26e-07,0.0371,0.04,
863,0,0.481242,0.000516,0.481758,7.18e-07,0.0363,0.05,
864,0,0.482394,0.000516,0.482910,7.09e-07,0.0404,0.05,
865,0,0.479927,0.000515,0.480442,7.00e-07,0.0486,0.04,
866,0,0.483534,0.000514,0.484048,6.91e-07,0.0357,0.04,
867,0,0.482215,0.000514,0.482729,6.83e-07,0.0364,0.04,
868,0,0.483393,0.000513,0.483907,6.74e-07,0.0500,0.04,
869,0,0.483053,0.000513,0.483566,6.66e-07,0.0331,0.04,
870,0,0.481984,0.000512,0.482496,6.57e-07,0.0385,0.04,
871,0,0.481575,0.000512,0.482087,6.49e-07,0.0425,0.05,
872,0,0.479563,0.000511,0.480075,6.40e-07,0.0371,0.04,
873,0,0.474428,0.000511,0.474939,6.32e-07,0.0373,0.04,
874,0,0.477690,0.000510,0.478200,6.24e-07,0.0329,0.04,
875,0,0.479864,0.000510,0.480374,6.16e-07,0.0386,0.05,
876,0,0.479766,0.000509,0.480275,6.07e-07,0.0440,0.05,
877,0,0.474986,0.000509,0.475495,5.99e-07,0.0362,0.05,
878,0,0.483050,0.000508,0.483558,5.91e-07,0.0399,0.05,
879,0,0.477463,0.000508,0.477970,5.83e-07,0.0471,0.05,
880,0,0.479794,0.000507,0.480301,5.75e-07,0.0384,0.05,
881,0,0.476389,0.000506,0.476895,5.67e-07,0.0560,0.04,
882,0,0.477791,0.000506,0.478297,5.59e-07,0.0448,0.04,
883,0,0.483675,0.000505,0.484181,5.52e-07,0.0368,0.05,
884,0,0.474951,0.000505,0.475456,5.44e-07,0.0452,0.04,
885,0,0.481608,0.000504,0.482112,5.36e-07,0.0308,0.04,
886,0,0.477178,0.000504,0.477681,5.28e-07,0.0361,0.04,
887,0,0.484955,0.000503,0.485458,5.21e-07,0.0331,0.05,
888,0,0.487285,0.000502,0.487788,5.13e-07,0.0353,0.05,
889,0,0.481074,0.000502,0.481576,5.06e-07,0.0342,0.04,
890,0,0.480126,0.000501,0.480628,4.98e-07,0.0341,0.05,
891,0,0.476479,0.000501,0.476980,4.91e-07,0.0352,0.04,
892,0,0.482817,0.000500,0.483317,4.84e-07,0.0456,0.05,
893,0,0.489951,0.000500,0.490451,4.76e-07,0.0478,0.05,
894,0,0.486846,0.000499,0.487345,4.69e-07,0.0620,0.05,
895,0,0.477677,0.000499,0.478176,4.62e-07,0.1186,0.04,
896,0,0.481028,0.000498,0.481526,4.55e-07,0.0338,0.04,
897,0,0.483038,0.000498,0.483535,4.48e-07,0.0375,0.05,
898,0,0.483598,0.000497,0.484095,4.41e-07,0.0403,0.05,
899,0,0.476959,0.000497,0.477456,4.34e-07,0.0389,0.04,
900,0,0.473729,0.000496,0.474226,4.27e-07,0.0551,0.04,
901,0,0.479394,0.000496,0.479890,4.20e-07,0.0405,0.04,
902,0,0.477024,0.000496,0.477519,4.13e-07,0.0399,0.05,
903,0,0.480256,0.000495,0.480751,4.06e-07,0.1476,0.05,
904,0,0.479370,0.000495,0.479864,4.00e-07,0.0397,0.05,
905,0,0.478258,0.000494,0.478752,3.93e-07,0.0365,0.05,
906,0,0.479035,0.000494,0.479528,3.86e-07,0.0427,0.05,
907,0,0.480315,0.000494,0.480809,3.80e-07,0.0677,0.05,
908,0,0.476030,0.000493,0.476523,3.73e-07,0.0316,0.04,
909,0,0.482182,0.000493,0.482675,3.67e-07,0.0505,0.05,
910,0,0.478409,0.000492,0.478902,3.60e-07,0.1618,0.05,
911,0,0.482003,0.000492,0.482495,3.54e-07,0.0469,0.05,
912,0,0.484298,0.000492,0.484790,3.48e-07,0.0569,0.05,
913,0,0.477670,0.000491,0.478161,3.42e-07,0.0440,0.04,
914,0,0.487927,0.000491,0.488418,3.35e-07,0.0409,0.04,
915,0,0.487802,0.000491,0.488293,3.29e-07,0.0457,0.05,
916,0,0.478545,0.000490,0.479035,3.23e-07,0.0334,0.05,
917,0,0.481667,0.000490,0.482157,3.17e-07,0.0304,0.05,
917,0,,,,,,,1.650465
918,0,0.486098,0.000490,0.486588,3.11e-07,0.0305,0.02,
919,0,0.481020,0.000489,0.481510,3.05e-07,0.0488,0.04,
920,0,0.483569,0.000489,0.484058,3.00e-07,0.0431,0.05,
921,0,0.482352,0.000489,0.482841,2.94e-07,0.1403,0.05,
922,0,0.478474,0.000488,0.478962,2.88e-07,0.0332,0.05,
923,0,0.483471,0.000488,0.483959,2.82e-07,0.0351,0.05,
924,0,0.480469,0.000488,0.480956,2.77e-07,0.0441,0.05,
925,0,0.487630,0.000487,0.488117,2.71e-07,0.0310,0.05,
926,0,0.481274,0.000487,0.481762,2.66e-07,0.0407,0.05,
927,0,0.483255,0.000487,0.483742,2.60e-07,0.0305,0.05,
928,0,0.484183,0.000487,0.484669,2.55e-07,0.0328,0.05,
929,0,0.483488,0.000486,0.483975,2.49e-07,0.0335,0.05,
930,0,0.480148,0.000486,0.480635,2.44e-07,0.0376,0.05,
931,0,0.483227,0.000486,0.483713,2.39e-07,0.0458,0.05,
932,0,0.480123,0.000486,0.480609,2.34e-07,0.2408,0.04,
933,0,0.485754,0.000485,0.486239,2.29e-07,0.0381,0.05,
934,0,0.484935,0.000485,0.485421,2.24e-07,0.0498,0.05,
935,0,0.479242,0.000485,0.479727,2.19e-07,0.0290,0.04,
936,0,0.480131,0.000485,0.480616,2.14e-07,0.0561,0.04,
937,0,0.482919,0.000485,0.483404,2.09e-07,0.0360,0.04,
938,0,0.484237,0.000484,0.484722,2.04e-07,0.0350,0.05,
939,0,0.480926,0.000484,0.481410,1.99e-07,0.0358,0.05,
940,0,0.479095,0.000484,0.479579,1.94e-07,0.0314,0.05,
941,0,0.485097,0.000484,0.485581,1.90e-07,0.0393,0.05,
942,0,0.477634,0.000484,0.478118,1.85e-07,0.0299,0.05,
943,0,0.485325,0.000484,0.485809,1.80e-07,0.0356,0.05,
944,0,0.484947,0.000483,0.485431,1.76e-07,0.0314,0.05,
945,0,0.481540,0.000483,0.482023,1.71e-07,0.0386,0.04,
946,0,0.474533,0.000483,0.475016,1.67e-07,0.0367,0.04,
947,0,0.478082,0.000483,0.478565,1.63e-07,0.0449,0.04,
948,0,0.477373,0.000483,0.477856,1.58e-07,0.0783,0.05,
949,0,0.478099,0.000483,0.478581,1.54e-07,0.0485,0.05,
950,0,0.477405,0.000482,0.477887,1.50e-07,0.0530,0.04,
951,0,0.479110,0.000482,0.479592,1.46e-07,0.0621,0.05,
952,0,0.477633,0.000482,0.478115,1.42e-07,0.0666,0.05,
953,0,0.479046,0.000482,0.479528,1.38e-07,0.0451,0.05,
954,0,0.476660,0.000482,0.477142,1.34e-07,0.0466,0.05,
955,0,0.482570,0.000482,0.483051,1.30e-07,0.0416,0.05,
956,0,0.486229,0.000482,0.486710,1.26e-07,0.0345,0.05,
957,0,0.477049,0.000481,0.477531,1.22e-07,0.0385,0.04,
958,0,0.471245,0.000481,0.471726,1.19e-07,0.0643,0.04,
959,0,0.482799,0.000481,0.483280,1.15e-07,0.0354,0.05,
960,0,0.472287,0.000481,0.472768,1.11e-07,0.0348,0.05,
961,0,0.480347,0.000481,0.480828,1.08e-07,0.0641,0.05,
962,0,0.474954,0.000481,0.475435,1.04e-07,0.0369,0.05,
963,0,0.477860,0.000481,0.478340,1.01e-07,0.0344,0.04,
964,0,0.479103,0.000481,0.479584,1.00e-07,0.0309,0.04,
965,0,0.483086,0.000480,0.483566,1.00e-07,0.0432,0.05,
966,0,0.479529,0.000480,0.480010,1.00e-07,0.0391,0.05,
967,0,0.485155,0.000480,0.485635,1.00e-07,0.0356,0.04,
968,0,0.485640,0.000480,0.486121,1.00e-07,0.0405,0.05,
969,0,0.484432,0.000480,0.484912,1.00e-07,0.0364,0.04,
970,0,0.489383,0.000480,0.489863,1.00e-07,0.0396,0.04,
971,0,0.486109,0.000480,0.486589,1.00e-07,0.0414,0.04,
972,0,0.487363,0.000480,0.487843,1.00e-07,0.0324,0.04,
973,0,0.480101,0.000480,0.480581,1.00e-07,0.0560,0.04,
974,0,0.479654,0.000480,0.480134,1.00e-07,0.0355,0.04,
975,0,0.479034,0.000479,0.479513,1.00e-07,0.0366,0.04,
976,0,0.481959,0.000479,0.482438,1.00e-07,0.0421,0.04,
977,0,0.482115,0.000479,0.482594,1.00e-07,0.0354,0.05,
978,0,0.485533,0.000479,0.486012,1.00e-07,0.0365,0.05,
979,0,0.479928,0.000479,0.480407,1.00e-07,0.0405,0.05,
980,0,0.482218,0.000479,0.482697,1.00e-07,0.0345,0.05,
981,0,0.484233,0.000479,0.484712,1.00e-07,0.0567,0.05,
982,0,0.485728,0.000479,0.486207,1.00e-07,0.0363,0.05,
983,0,0.485844,0.000479,0.486322,1.00e-07,0.0552,0.05,
984,0,0.488201,0.000479,0.488680,1.00e-07,0.0561,0.05,
985,0,0.480523,0.000478,0.481002,1.00e-07,0.0459,0.05,
986,0,0.479116,0.000478,0.479594,1.00e-07,0.0695,0.05,
987,0,0.481170,0.000478,0.481648,1.00e-07,0.0320,0.04,
988,0,0.483414,0.000478,0.483892,1.00e-07,0.0354,0.05,
989,0,0.482957,0.000478,0.483435,1.00e-07,0.0408,0.04,
990,0,0.479267,0.000478,0.479745,1.00e-07,0.0323,0.04,
991,0,0.483069,0.000478,0.483547,1.00e-07,0.0414,0.05,
992,0,0.479562,0.000478,0.480040,1.00e-07,0.1275,0.05,
993,0,0.481717,0.000478,0.482195,1.00e-07,0.0320,0.05,
994,0,0.475857,0.000478,0.476335,1.00e-07,0.0339,0.04,
995,0,0.484842,0.000477,0.485320,1.00e-07,0.0359,0.04,
996,0,0.471153,0.000477,0.471630,1.00e-07,0.0391,0.04,
997,0,0.478268,0.000477,0.478746,1.00e-07,0.0466,0.04,
998,0,0.482055,0.000477,0.482533,1.00e-07,0.0376,0.04,
999,0,0.481904,0.000477,0.482381,1.00e-07,0.0321,0.05,
1000,0,0.477048,0.000477,0.477525,1.00e-07,0.0333,0.04,
1001,0,0.482132,0.000477,0.482609,1.00e-07,0.0309,0.05,
1002,0,0.483946,0.000477,0.484423,1.00e-07,0.0337,0.05,
1003,0,0.480411,0.000477,0.480887,1.00e-07,0.0371,0.04,
1004,0,0.478940,0.000477,0.479416,1.00e-07,0.0297,0.04,
1005,0,0.485483,0.000476,0.485960,1.00e-07,0.0306,0.05,
1006,0,0.480577,0.000476,0.481053,1.00e-07,0.0374,0.05,
1007,0,0.478124,0.000476,0.478600,1.00e-07,0.0347,0.04,
1008,0,0.476079,0.000476,0.476555,1.00e-07,0.0473,0.04,
1009,0,0.479671,0.000476,0.480147,1.00e-07,0.0498,0.04,
1010,0,0.481146,0.000476,0.481622,1.00e-07,0.0660,0.05,
1011,0,0.480809,0.000476,0.481285,1.00e-07,0.0368,0.05,
1012,0,0.482947,0.000476,0.483423,1.00e-07,0.0334,0.05,
1013,0,0.479601,0.000476,0.480077,1.00e-07,0.0376,0.05,
1014,0,0.479511,0.000476,0.479987,1.00e-07,0.0614,0.04,
1015,0,0.483682,0.000475,0.484157,1.00e-07,0.0686,0.04,
1016,0,0.485117,0.000475,0.485592,1.00e-07,0.0392,0.05,
1017,0,0.478362,0.000475,0.478837,1.00e-07,0.0630,0.05,
1018,0,0.478391,0.000475,0.478866,1.00e-07,0.0453,0.04,
1019,0,0.481663,0.000475,0.482138,1.00e-07,0.0427,0.05,
1019,0,,,,,,,1.648302
1020,0,0.483205,0.000475,0.483680,1.00e-07,0.0458,0.02,
1021,0,0.488935,0.000475,0.489410,1.00e-07,0.0451,0.05,
1022,0,0.476417,0.000475,0.476892,1.00e-07,0.0367,0.04,
