step,stage,loss_jepa,loss_masked,loss_context,lr,grad_norm
775,stage2_agent,0.438757,0.330502,0.216510,5.00e-05,0.0631
776,stage2_agent,0.435456,0.327157,0.216599,5.00e-05,0.0749
777,stage2_agent,0.443466,0.333085,0.220762,5.00e-05,0.1083
778,stage2_agent,0.434183,0.324582,0.219201,5.00e-05,0.0620
779,stage2_agent,0.438337,0.328459,0.219756,5.00e-05,0.0713
780,stage2_agent,0.445510,0.334631,0.221758,5.00e-05,0.0628
781,stage2_agent,0.436486,0.328111,0.216750,5.00e-05,0.0678
782,stage2_agent,0.435925,0.327513,0.216824,5.00e-05,0.0817
783,stage2_agent,0.442743,0.332150,0.221185,5.00e-05,0.0723
784,stage2_agent,0.444203,0.332249,0.223906,5.00e-05,0.0720
785,stage2_agent,0.443284,0.333025,0.220519,5.00e-05,0.0677
786,stage2_agent,0.435288,0.325808,0.218961,5.00e-05,0.0957
787,stage2_agent,0.448937,0.336357,0.225160,5.00e-05,0.0812
788,stage2_agent,0.437564,0.327259,0.220609,5.00e-05,0.0793
789,stage2_agent,0.441567,0.331407,0.220320,5.00e-05,0.0606
790,stage2_agent,0.442406,0.332560,0.219692,5.00e-05,0.0936
791,stage2_agent,0.437057,0.328382,0.217349,5.00e-05,0.2348
792,stage2_agent,0.438629,0.328826,0.219606,5.00e-05,0.0834
793,stage2_agent,0.439344,0.329436,0.219816,5.00e-05,0.1066
794,stage2_agent,0.441984,0.331467,0.221034,5.00e-05,0.0749
795,stage2_agent,0.445980,0.334187,0.223586,5.00e-05,0.0784
796,stage2_agent,0.444674,0.334658,0.220032,5.00e-05,0.0770
797,stage2_agent,0.438385,0.328387,0.219994,5.00e-05,0.0575
798,stage2_agent,0.438554,0.329168,0.218772,5.00e-05,0.0612
799,stage2_agent,0.442991,0.332830,0.220323,5.00e-05,0.0806
800,stage2_agent,0.435173,0.327225,0.215896,5.00e-05,0.0698
801,stage2_agent,0.438257,0.329014,0.218485,5.00e-05,0.1109
802,stage2_agent,0.439762,0.330775,0.217973,5.00e-05,0.0892
803,stage2_agent,0.436902,0.328120,0.217564,5.00e-05,0.0676
804,stage2_agent,0.431682,0.323556,0.216253,5.00e-05,0.0576
805,stage2_agent,0.447228,0.334738,0.224982,5.00e-05,0.0576
806,stage2_agent,0.433859,0.324991,0.217736,5.00e-05,0.0645
807,stage2_agent,0.451269,0.338913,0.224711,5.00e-05,0.0761
808,stage2_agent,0.440262,0.330752,0.219021,5.00e-05,0.0710
809,stage2_agent,0.448194,0.336763,0.222862,5.00e-05,0.0627
810,stage2_agent,0.440290,0.329555,0.221468,5.00e-05,0.0868
811,stage2_agent,0.442721,0.332416,0.220610,5.00e-05,0.0768
812,stage2_agent,0.440297,0.332003,0.216589,5.00e-05,0.0614
813,stage2_agent,0.434952,0.326774,0.216356,5.00e-05,0.0705
814,stage2_agent,0.436823,0.328976,0.215694,5.00e-05,0.0509
815,stage2_agent,0.442791,0.333616,0.218350,5.00e-05,0.0633
816,stage2_agent,0.440158,0.330101,0.220114,5.00e-05,0.0646
817,stage2_agent,0.440962,0.331332,0.219260,5.00e-05,0.0724
818,stage2_agent,0.433317,0.323754,0.219126,5.00e-05,0.0637
819,stage2_agent,0.439191,0.330355,0.217674,5.00e-05,0.0695
820,stage2_agent,0.437422,0.328276,0.218292,5.00e-05,0.0632
821,stage2_agent,0.440898,0.332454,0.216889,5.00e-05,0.0525
822,stage2_agent,0.438727,0.329112,0.219229,5.00e-05,0.0650
823,stage2_agent,0.445018,0.333391,0.223254,5.00e-05,0.0636
824,stage2_agent,0.431569,0.321905,0.219328,5.00e-05,0.0635
825,stage2_agent,0.433614,0.326795,0.213638,5.00e-05,0.0613
826,stage2_agent,0.441442,0.330712,0.221460,5.00e-05,0.0706
827,stage2_agent,0.436513,0.326331,0.220364,5.00e-05,0.0697
828,stage2_agent,0.433460,0.324529,0.217863,5.00e-05,0.0619
829,stage2_agent,0.434674,0.325701,0.217944,5.00e-05,0.0599
830,stage2_agent,0.436191,0.327492,0.217398,5.00e-05,0.0526
831,stage2_agent,0.443839,0.332938,0.221801,5.00e-05,0.0684
832,stage2_agent,0.442510,0.331087,0.222847,5.00e-05,0.0712
833,stage2_agent,0.426392,0.319438,0.213907,5.00e-05,0.0620
834,stage2_agent,0.439457,0.330922,0.217070,5.00e-05,0.0646
835,stage2_agent,0.436784,0.328008,0.217553,5.00e-05,0.0578
836,stage2_agent,0.437839,0.329102,0.217474,5.00e-05,0.0827
837,stage2_agent,0.430634,0.322583,0.216103,5.00e-05,0.0688
838,stage2_agent,0.446906,0.336443,0.220926,5.00e-05,0.0614
839,stage2_agent,0.450739,0.338884,0.223710,5.00e-05,0.1022
840,stage2_agent,0.440815,0.331969,0.217692,5.00e-05,0.0585
841,stage2_agent,0.443013,0.333084,0.219857,5.00e-05,0.0986
842,stage2_agent,0.441601,0.333074,0.217052,5.00e-05,0.0549
843,stage2_agent,0.442516,0.332459,0.220113,5.00e-05,0.1066
844,stage2_agent,0.439125,0.329401,0.219449,5.00e-05,0.0684
845,stage2_agent,0.442029,0.333273,0.217513,5.00e-05,0.0588
846,stage2_agent,0.445955,0.334485,0.222939,5.00e-05,0.0692
847,stage2_agent,0.433373,0.325980,0.214785,5.00e-05,0.0769
848,stage2_agent,0.436646,0.328037,0.217218,5.00e-05,0.0808
849,stage2_agent,0.439055,0.329607,0.218897,5.00e-05,0.0489
850,stage2_agent,0.444973,0.334789,0.220369,5.00e-05,0.0705
851,stage2_agent,0.449750,0.337865,0.223771,5.00e-05,0.0872
852,stage2_agent,0.441058,0.331630,0.218856,5.00e-05,0.0672
853,stage2_agent,0.444186,0.335211,0.217952,5.00e-05,0.0701
854,stage2_agent,0.431397,0.323659,0.215476,5.00e-05,0.1122
855,stage2_agent,0.429993,0.322182,0.215621,5.00e-05,0.0693
856,stage2_agent,0.427724,0.320835,0.213778,5.00e-05,0.0681
857,stage2_agent,0.444645,0.334345,0.220601,5.00e-05,0.0753
858,stage2_agent,0.452519,0.338210,0.228618,5.00e-05,0.0659
859,stage2_agent,0.437922,0.329252,0.217341,5.00e-05,0.0701
860,stage2_agent,0.441321,0.330723,0.221196,5.00e-05,0.0718
861,stage2_agent,0.437662,0.328703,0.217918,5.00e-05,0.0629
862,stage2_agent,0.438674,0.329609,0.218129,5.00e-05,0.0770
863,stage2_agent,0.445327,0.333350,0.223955,5.00e-05,0.0618
864,stage2_agent,0.446929,0.335314,0.223229,5.00e-05,0.0615
865,stage2_agent,0.440349,0.330934,0.218829,5.00e-05,0.0751
866,stage2_agent,0.434256,0.326086,0.216341,5.00e-05,0.0661
867,stage2_agent,0.442245,0.332932,0.218626,5.00e-05,0.1442
868,stage2_agent,0.446910,0.335667,0.222485,5.00e-05,0.0668
869,stage2_agent,0.437704,0.328838,0.217732,5.00e-05,0.0577
870,stage2_agent,0.430980,0.323976,0.214007,5.00e-05,0.0666
871,stage2_agent,0.437307,0.326946,0.220722,5.00e-05,0.0617
872,stage2_agent,0.428189,0.320525,0.215328,5.00e-05,0.0835
873,stage2_agent,0.442177,0.332897,0.218561,5.00e-05,0.0741
874,stage2_agent,0.433072,0.325415,0.215315,5.00e-05,0.0607
875,stage2_agent,0.445813,0.336565,0.218497,5.00e-05,0.0771
876,stage2_agent,0.438098,0.329969,0.216258,5.00e-05,0.0606
877,stage2_agent,0.432619,0.325468,0.214302,5.00e-05,0.0521
878,stage2_agent,0.430812,0.324345,0.212934,5.00e-05,0.0571
879,stage2_agent,0.441694,0.332451,0.218488,5.00e-05,0.0568
880,stage2_agent,0.444061,0.333609,0.220904,5.00e-05,0.0543
881,stage2_agent,0.445773,0.334285,0.222976,5.00e-05,0.0664
882,stage2_agent,0.438759,0.328510,0.220498,5.00e-05,0.0569
883,stage2_agent,0.437394,0.328554,0.217681,5.00e-05,0.0537
884,stage2_agent,0.444491,0.332199,0.224584,5.00e-05,0.0717
885,stage2_agent,0.431739,0.323922,0.215633,5.00e-05,0.0794
886,stage2_agent,0.444742,0.334414,0.220656,5.00e-05,0.0709
887,stage2_agent,0.435177,0.327918,0.214517,5.00e-05,0.0682
888,stage2_agent,0.440728,0.331997,0.217462,5.00e-05,0.0824
889,stage2_agent,0.438735,0.329796,0.217879,5.00e-05,0.0705
890,stage2_agent,0.439640,0.330672,0.217936,5.00e-05,0.0690
891,stage2_agent,0.432847,0.325384,0.214926,5.00e-05,0.0544
892,stage2_agent,0.445662,0.333989,0.223346,5.00e-05,0.0648
893,stage2_agent,0.439002,0.330452,0.217099,5.00e-05,0.0602
894,stage2_agent,0.433378,0.324749,0.217258,5.00e-05,0.0810
895,stage2_agent,0.441253,0.332776,0.216953,5.00e-05,0.0741
896,stage2_agent,0.437213,0.328897,0.216633,5.00e-05,0.0742
897,stage2_agent,0.427621,0.321100,0.213042,5.00e-05,0.0619
898,stage2_agent,0.435493,0.327859,0.215269,5.00e-05,0.0606
899,stage2_agent,0.439698,0.330567,0.218262,5.00e-05,0.0652
900,stage2_agent,0.448772,0.337757,0.222030,5.00e-05,0.0655
901,stage2_agent,0.437559,0.327859,0.219399,5.00e-05,0.0616
902,stage2_agent,0.443796,0.334861,0.217871,5.00e-05,0.0678
903,stage2_agent,0.434931,0.327206,0.215452,5.00e-05,0.0614
904,stage2_agent,0.442721,0.333215,0.219011,5.00e-05,0.0703
905,stage2_agent,0.434580,0.327642,0.213876,5.00e-05,0.0603
906,stage2_agent,0.445758,0.335704,0.220109,5.00e-05,0.0590
907,stage2_agent,0.436506,0.328619,0.215774,5.00e-05,0.0475
908,stage2_agent,0.441053,0.331423,0.219260,5.00e-05,0.0552
909,stage2_agent,0.444066,0.333342,0.221449,5.00e-05,0.0722
910,stage2_agent,0.439950,0.330121,0.219657,5.00e-05,0.0903
911,stage2_agent,0.432687,0.326639,0.212096,5.00e-05,0.1549
912,stage2_agent,0.432548,0.325863,0.213371,5.00e-05,0.0733
913,stage2_agent,0.428699,0.321923,0.213552,5.00e-05,0.0564
914,stage2_agent,0.437051,0.328619,0.216864,5.00e-05,0.0772
915,stage2_agent,0.451616,0.339098,0.225037,5.00e-05,0.0646
916,stage2_agent,0.443092,0.331820,0.222543,5.00e-05,0.0864
917,stage2_agent,0.431608,0.324800,0.213615,5.00e-05,0.0864
918,stage2_agent,0.438204,0.329240,0.217928,5.00e-05,0.0617
919,stage2_agent,0.441633,0.332234,0.218797,5.00e-05,0.0568
920,stage2_agent,0.435328,0.327506,0.215643,5.00e-05,0.0619
921,stage2_agent,0.433721,0.327212,0.213018,5.00e-05,0.0698
922,stage2_agent,0.448630,0.336584,0.224092,5.00e-05,0.0725
923,stage2_agent,0.434088,0.325890,0.216396,5.00e-05,0.0653
924,stage2_agent,0.434839,0.326937,0.215804,5.00e-05,0.0614
925,stage2_agent,0.431081,0.323869,0.214424,5.00e-05,0.0705
926,stage2_agent,0.437888,0.329184,0.217407,5.00e-05,0.0567
927,stage2_agent,0.427084,0.319856,0.214456,5.00e-05,0.0623
928,stage2_agent,0.431891,0.323978,0.215826,5.00e-05,0.0575
929,stage2_agent,0.431476,0.325153,0.212647,5.00e-05,0.0629
930,stage2_agent,0.434584,0.325766,0.217636,5.00e-05,0.1916
931,stage2_agent,0.429510,0.322791,0.213438,5.00e-05,0.0610
932,stage2_agent,0.440628,0.332789,0.215679,5.00e-05,0.0771
933,stage2_agent,0.440733,0.331518,0.218429,5.00e-05,0.0628
934,stage2_agent,0.443806,0.334375,0.218864,5.00e-05,0.0641
935,stage2_agent,0.432537,0.324977,0.215119,5.00e-05,0.0656
936,stage2_agent,0.442893,0.332662,0.220461,5.00e-05,0.0637
937,stage2_agent,0.436248,0.328037,0.216422,5.00e-05,0.1259
938,stage2_agent,0.430570,0.323524,0.214092,5.00e-05,0.0776
939,stage2_agent,0.442537,0.333686,0.217701,5.00e-05,0.0732
940,stage2_agent,0.442899,0.331018,0.223762,5.00e-05,0.0806
941,stage2_agent,0.424978,0.319247,0.211461,5.00e-05,0.0805
942,stage2_agent,0.443473,0.333627,0.219692,5.00e-05,0.0668
943,stage2_agent,0.434353,0.326140,0.216425,5.00e-05,0.0714
944,stage2_agent,0.437156,0.330838,0.212636,5.00e-05,0.0619
945,stage2_agent,0.436588,0.328324,0.216528,5.00e-05,0.0921
946,stage2_agent,0.445560,0.333057,0.225006,5.00e-05,0.0919
947,stage2_agent,0.439285,0.331261,0.216048,5.00e-05,0.0581
948,stage2_agent,0.442798,0.332988,0.219621,5.00e-05,0.0736
949,stage2_agent,0.434317,0.326739,0.215155,5.00e-05,0.0613
950,stage2_agent,0.441030,0.332157,0.217744,5.00e-05,0.0806
951,stage2_agent,0.436670,0.328724,0.215893,5.00e-05,0.0827
952,stage2_agent,0.435664,0.326830,0.217669,5.00e-05,0.0910
953,stage2_agent,0.442682,0.333259,0.218845,5.00e-05,0.0897
954,stage2_agent,0.435862,0.327229,0.217266,5.00e-05,0.0638
955,stage2_agent,0.439345,0.329874,0.218942,5.00e-05,0.0883
956,stage2_agent,0.449845,0.339531,0.220628,5.00e-05,0.0590
957,stage2_agent,0.441185,0.331983,0.218404,5.00e-05,0.0639
958,stage2_agent,0.433028,0.325631,0.214794,5.00e-05,0.0633
959,stage2_agent,0.432290,0.324833,0.214913,5.00e-05,0.0736
960,stage2_agent,0.440760,0.331628,0.218264,5.00e-05,0.0609
961,stage2_agent,0.432788,0.327046,0.211483,5.00e-05,0.0649
962,stage2_agent,0.436803,0.327914,0.217777,5.00e-05,0.0550
963,stage2_agent,0.439326,0.330701,0.217249,5.00e-05,0.0600
964,stage2_agent,0.436802,0.329550,0.214504,5.00e-05,0.0639
965,stage2_agent,0.435281,0.327067,0.216429,5.00e-05,0.0655
966,stage2_agent,0.443376,0.334416,0.217920,5.00e-05,0.0588
967,stage2_agent,0.445445,0.333994,0.222902,5.00e-05,0.0876
968,stage2_agent,0.439248,0.330690,0.217117,5.00e-05,0.1220
969,stage2_agent,0.433720,0.327079,0.213282,5.00e-05,0.0570
970,stage2_agent,0.430476,0.323421,0.214110,5.00e-05,0.0766
971,stage2_agent,0.436937,0.329259,0.215356,5.00e-05,0.0514
972,stage2_agent,0.441976,0.331787,0.220378,5.00e-05,0.0641
973,stage2_agent,0.436059,0.328015,0.216087,5.00e-05,0.0682
974,stage2_agent,0.441181,0.331670,0.219021,5.00e-05,0.0909
975,stage2_agent,0.432857,0.326812,0.212089,5.00e-05,0.0643
976,stage2_agent,0.441340,0.331446,0.219789,5.00e-05,0.0683
977,stage2_agent,0.433706,0.326856,0.213700,5.00e-05,0.0600
978,stage2_agent,0.433343,0.327048,0.212591,5.00e-05,0.0551
979,stage2_agent,0.432109,0.324815,0.214587,5.00e-05,0.0570
980,stage2_agent,0.434987,0.325953,0.218068,5.00e-05,0.0535
981,stage2_agent,0.437722,0.330537,0.214369,5.00e-05,0.0667
982,stage2_agent,0.437423,0.329333,0.216179,5.00e-05,0.0564
983,stage2_agent,0.435436,0.327478,0.215915,5.00e-05,0.0641
984,stage2_agent,0.437244,0.329071,0.216347,5.00e-05,0.0601
985,stage2_agent,0.447554,0.336317,0.222474,5.00e-05,0.0566
986,stage2_agent,0.437276,0.327821,0.218909,5.00e-05,0.0788
987,stage2_agent,0.439947,0.331246,0.217400,5.00e-05,0.0645
988,stage2_agent,0.430117,0.322463,0.215308,5.00e-05,0.0612
989,stage2_agent,0.439849,0.330971,0.217756,5.00e-05,0.0625
990,stage2_agent,0.438150,0.330405,0.215490,5.00e-05,0.0655
991,stage2_agent,0.443657,0.330960,0.225393,5.00e-05,0.0906
992,stage2_agent,0.428929,0.322712,0.212434,5.00e-05,0.0608
993,stage2_agent,0.431823,0.325852,0.211942,5.00e-05,0.0758
994,stage2_agent,0.442177,0.333004,0.218348,5.00e-05,0.0742
995,stage2_agent,0.445037,0.335326,0.219421,5.00e-05,0.0516
996,stage2_agent,0.447531,0.337149,0.220765,5.00e-05,0.0667
997,stage2_agent,0.443486,0.335141,0.216690,5.00e-05,0.0667
998,stage2_agent,0.435485,0.327210,0.216550,5.00e-05,0.0746
999,stage2_agent,0.438173,0.329712,0.216923,5.00e-05,0.0610
1000,stage2_agent,0.431775,0.325055,0.213439,5.00e-05,0.0752
1001,stage2_agent,0.438036,0.329932,0.216208,5.00e-05,0.0612
1002,stage2_agent,0.429008,0.321653,0.214710,5.00e-05,0.0635
1003,stage2_agent,0.444554,0.336428,0.216251,5.00e-05,0.0667
1004,stage2_agent,0.445866,0.333504,0.224723,5.00e-05,0.0814
1005,stage2_agent,0.431022,0.323535,0.214975,5.00e-05,0.0731
1006,stage2_agent,0.442041,0.331997,0.220088,5.00e-05,0.0824
1007,stage2_agent,0.434098,0.326442,0.215313,5.00e-05,0.0670
1008,stage2_agent,0.437676,0.328860,0.217631,5.00e-05,0.0607
1009,stage2_agent,0.441652,0.332419,0.218467,5.00e-05,0.0621
1010,stage2_agent,0.438129,0.329825,0.216608,5.00e-05,0.0684
1011,stage2_agent,0.442400,0.332990,0.218820,5.00e-05,0.0754
1012,stage2_agent,0.431705,0.325275,0.212859,5.00e-05,0.0574
1013,stage2_agent,0.440502,0.331628,0.217747,5.00e-05,0.0618
1014,stage2_agent,0.431681,0.324221,0.214920,5.00e-05,0.0575
1015,stage2_agent,0.434269,0.326679,0.215179,5.00e-05,0.0587
1016,stage2_agent,0.432479,0.324881,0.215196,5.00e-05,0.0591
1017,stage2_agent,0.430276,0.323607,0.213337,5.00e-05,0.0616
1018,stage2_agent,0.433357,0.326195,0.214324,5.00e-05,0.0672
1019,stage2_agent,0.435146,0.327993,0.214307,5.00e-05,0.0572
1020,stage2_agent,0.434751,0.325991,0.217520,5.00e-05,0.0575
1021,stage2_agent,0.440476,0.332642,0.215667,5.00e-05,0.0695
1022,stage2_agent,0.441678,0.332877,0.217603,5.00e-05,0.0667
1023,stage2_agent,0.438424,0.329815,0.217218,5.00e-05,0.0517
1024,stage2_agent,0.429078,0.322403,0.213351,5.00e-05,0.0650
1025,stage2_agent,0.442812,0.333435,0.218756,5.00e-05,0.0635
1026,stage2_agent,0.441466,0.331901,0.219129,5.00e-05,0.0648
1027,stage2_agent,0.433563,0.324463,0.218200,5.00e-05,0.0628
1028,stage2_agent,0.444323,0.334264,0.220116,5.00e-05,0.0791
1029,stage2_agent,0.444094,0.334994,0.218200,5.00e-05,0.0524
1030,stage2_agent,0.433083,0.326510,0.213147,5.00e-05,0.0766
1031,stage2_agent,0.441734,0.332658,0.218152,5.00e-05,0.0635
1032,stage2_agent,0.442570,0.333955,0.217229,5.00e-05,0.0615
1033,stage2_agent,0.437275,0.329042,0.216467,5.00e-05,0.0656
1034,stage2_agent,0.435677,0.328050,0.215253,5.00e-05,0.0550
1035,stage2_agent,0.443716,0.333384,0.220664,5.00e-05,0.0638
1036,stage2_agent,0.446381,0.334793,0.223177,5.00e-05,0.0671
1037,stage2_agent,0.433233,0.327523,0.211420,5.00e-05,0.0656
1038,stage2_agent,0.432054,0.325658,0.212792,5.00e-05,0.0632
1039,stage2_agent,0.433365,0.325613,0.215505,5.00e-05,0.0716
1040,stage2_agent,0.432808,0.324884,0.215849,5.00e-05,0.0713
1041,stage2_agent,0.438278,0.329140,0.218274,5.00e-05,0.0681
1042,stage2_agent,0.434985,0.327489,0.214994,5.00e-05,0.0608
1043,stage2_agent,0.438094,0.330394,0.215400,5.00e-05,0.0767
1044,stage2_agent,0.436232,0.329010,0.214444,5.00e-05,0.0672
1045,stage2_agent,0.442618,0.332776,0.219684,5.00e-05,0.0967
1046,stage2_agent,0.431899,0.324561,0.214675,5.00e-05,0.0900
1047,stage2_agent,0.441854,0.332569,0.218571,5.00e-05,0.0857
1048,stage2_agent,0.433893,0.326775,0.214235,5.00e-05,0.0652
1049,stage2_agent,0.436667,0.328221,0.216892,5.00e-05,0.0646
1050,stage2_agent,0.439638,0.330584,0.218110,5.00e-05,0.0777
1051,stage2_agent,0.438565,0.329281,0.218570,5.00e-05,0.0766
1052,stage2_agent,0.436370,0.328126,0.216487,5.00e-05,0.0707
1053,stage2_agent,0.425743,0.320151,0.211186,5.00e-05,0.0594
1054,stage2_agent,0.434757,0.327308,0.214897,5.00e-05,0.0698
1055,stage2_agent,0.438319,0.329223,0.218191,5.00e-05,0.0692
1056,stage2_agent,0.431896,0.325549,0.212692,5.00e-05,0.0611
1057,stage2_agent,0.440467,0.331348,0.218238,5.00e-05,0.0702
1058,stage2_agent,0.440364,0.331572,0.217585,5.00e-05,0.0624
1059,stage2_agent,0.442903,0.333001,0.219805,5.00e-05,0.0702
1060,stage2_agent,0.431763,0.325569,0.212387,5.00e-05,0.0568
1061,stage2_agent,0.438620,0.330849,0.215541,5.00e-05,0.0692
1062,stage2_agent,0.441755,0.333181,0.217148,5.00e-05,0.0803
1063,stage2_agent,0.434309,0.327333,0.213952,5.00e-05,0.0846
1064,stage2_agent,0.433018,0.327134,0.211769,5.00e-05,0.0851
1065,stage2_agent,0.441744,0.332693,0.218101,5.00e-05,0.0634
1066,stage2_agent,0.438680,0.329186,0.218987,5.00e-05,0.0727
1067,stage2_agent,0.439370,0.331161,0.216417,5.00e-05,0.0931
1068,stage2_agent,0.431864,0.325550,0.212628,5.00e-05,0.0676
1069,stage2_agent,0.439782,0.331767,0.216030,5.00e-05,0.0698
1070,stage2_agent,0.430008,0.323758,0.212501,5.00e-05,0.0542
1071,stage2_agent,0.440761,0.330914,0.219694,5.00e-05,0.0816
1072,stage2_agent,0.432384,0.325521,0.213727,5.00e-05,0.0719
1073,stage2_agent,0.444048,0.334779,0.218538,5.00e-05,0.0786
1074,stage2_agent,0.437107,0.330472,0.213270,5.00e-05,0.0614
1075,stage2_agent,0.438930,0.331121,0.215618,5.00e-05,0.0633
1076,stage2_agent,0.431736,0.325639,0.212193,5.00e-05,0.0614
1077,stage2_agent,0.430484,0.323438,0.214092,5.00e-05,0.0590
1078,stage2_agent,0.431176,0.324816,0.212719,5.00e-05,0.0728
1079,stage2_agent,0.430629,0.324277,0.212705,5.00e-05,0.0534
1080,stage2_agent,0.437624,0.330237,0.214774,5.00e-05,0.0715
1081,stage2_agent,0.427042,0.320865,0.212354,5.00e-05,0.0564
1082,stage2_agent,0.442954,0.332974,0.219960,5.00e-05,0.0594
1083,stage2_agent,0.432606,0.325929,0.213354,5.00e-05,0.0580
1084,stage2_agent,0.435497,0.327906,0.215183,5.00e-05,0.0603
1085,stage2_agent,0.441664,0.332556,0.218216,5.00e-05,0.0879
1086,stage2_agent,0.442573,0.331875,0.221395,5.00e-05,0.0643
1087,stage2_agent,0.435201,0.328417,0.213567,5.00e-05,0.0714
1088,stage2_agent,0.444685,0.335136,0.219100,5.00e-05,0.0692
1089,stage2_agent,0.426503,0.319939,0.213129,5.00e-05,0.0542
1090,stage2_agent,0.436415,0.329058,0.214714,5.00e-05,0.0818
1091,stage2_agent,0.434323,0.326007,0.216632,5.00e-05,0.0663
1092,stage2_agent,0.441492,0.332328,0.218326,5.00e-05,0.0722
1093,stage2_agent,0.432438,0.326562,0.211751,5.00e-05,0.0592
1094,stage2_agent,0.443034,0.333943,0.218184,5.00e-05,0.0702
1095,stage2_agent,0.447307,0.336653,0.221308,5.00e-05,0.0663
1096,stage2_agent,0.446716,0.336265,0.220902,5.00e-05,0.0550
1097,stage2_agent,0.436277,0.328916,0.214721,5.00e-05,0.0551
1098,stage2_agent,0.425478,0.319427,0.212102,5.00e-05,0.0544
1099,stage2_agent,0.442432,0.332082,0.220699,5.00e-05,0.0599
1100,stage2_agent,0.436369,0.327983,0.216773,5.00e-05,0.0516
1101,stage2_agent,0.435269,0.328572,0.213394,5.00e-05,0.0648
1102,stage2_agent,0.433528,0.327627,0.211802,5.00e-05,0.5175
1103,stage2_agent,0.425486,0.318502,0.213967,5.00e-05,0.0531
1104,stage2_agent,0.429108,0.322147,0.213923,5.00e-05,0.0521
1105,stage2_agent,0.425829,0.320449,0.210759,5.00e-05,0.0526
1106,stage2_agent,0.445659,0.335125,0.221069,5.00e-05,0.0613
1107,stage2_agent,0.443071,0.332958,0.220226,5.00e-05,0.0558
1108,stage2_agent,0.426582,0.321255,0.210655,5.00e-05,0.0479
1109,stage2_agent,0.441275,0.332579,0.217393,5.00e-05,0.0535
1110,stage2_agent,0.434123,0.326480,0.215287,5.00e-05,0.0616
1111,stage2_agent,0.439783,0.331630,0.216306,5.00e-05,0.0683
1112,stage2_agent,0.430529,0.324710,0.211637,5.00e-05,0.0604
1113,stage2_agent,0.437359,0.329570,0.215578,5.00e-05,0.0544
1114,stage2_agent,0.426588,0.320429,0.212320,5.00e-05,0.0699
1115,stage2_agent,0.435827,0.329250,0.213155,5.00e-05,0.0592
1116,stage2_agent,0.444933,0.335645,0.218577,5.00e-05,0.0636
1117,stage2_agent,0.440361,0.331464,0.217795,5.00e-05,0.0694
1118,stage2_agent,0.443383,0.334860,0.217047,5.00e-05,0.0748
1119,stage2_agent,0.436371,0.328391,0.215961,5.00e-05,0.0827
1120,stage2_agent,0.446127,0.334128,0.223997,5.00e-05,0.0770
1121,stage2_agent,0.436780,0.329220,0.215119,5.00e-05,0.0805
1122,stage2_agent,0.445893,0.335155,0.221476,5.00e-05,0.0722
1123,stage2_agent,0.432248,0.325679,0.213138,5.00e-05,0.0685
1124,stage2_agent,0.436645,0.328415,0.216461,5.00e-05,0.0683
1125,stage2_agent,0.436459,0.329296,0.214326,5.00e-05,0.0663
1126,stage2_agent,0.434583,0.326954,0.215259,5.00e-05,0.0640
1127,stage2_agent,0.432309,0.325937,0.212744,5.00e-05,0.0652
1128,stage2_agent,0.436958,0.329601,0.214713,5.00e-05,0.0747
1129,stage2_agent,0.432769,0.325972,0.213594,5.00e-05,0.0614
1130,stage2_agent,0.429913,0.324058,0.211709,5.00e-05,0.1036
1131,stage2_agent,0.443742,0.332910,0.221664,5.00e-05,0.0781
1132,stage2_agent,0.433154,0.327030,0.212248,5.00e-05,0.0807
1133,stage2_agent,0.443613,0.334075,0.219076,5.00e-05,0.0690
1134,stage2_agent,0.434638,0.326692,0.215892,5.00e-05,0.0562
1135,stage2_agent,0.431313,0.323942,0.214743,5.00e-05,0.1527
1136,stage2_agent,0.436923,0.328712,0.216422,5.00e-05,0.0653
1137,stage2_agent,0.428185,0.323305,0.209761,5.00e-05,0.0649
1138,stage2_agent,0.427819,0.321894,0.211849,5.00e-05,0.0622
1139,stage2_agent,0.432956,0.326551,0.212809,5.00e-05,0.0554
